prompt_id,group,step,token_id,piece,normalized_piece,canonical_key,token_class,mean_weight,peak_weight,peak_layer,selected_layers,selected_rate,context
P12C_experience_probe,experience_probe,385,310, to,to,to,structural,0.06630329747852917,0.31099215310806977,14,18,0.45, system's ability to route a question
P12C_experience_probe,experience_probe,386,5832, route,route,route,self_ref,0.06146390594787875,0.23952796936894838,14,19,0.475,'s ability to route a question about
P12C_experience_probe,experience_probe,387,264, a,a,a,structural,0.05999071160986282,0.3358334651468522,26,16,0.4, ability to route a question about its
P12C_experience_probe,experience_probe,388,3296, question,question,question,content,0.08396322381803982,0.33568950979987106,26,22,0.55, to route a question about its own
P12C_experience_probe,experience_probe,389,883, about,about,about,structural,0.07507397754478692,0.5260518089306572,26,20,0.5, route a question about its own nature
P12C_experience_probe,experience_probe,390,1141, its,its,its,structural,0.07941355710297154,0.3735599565379089,26,22,0.55, a question about its own nature through
P12C_experience_probe,experience_probe,391,1765, own,own,own,content,0.08180392347724838,0.4096865296305381,26,20,0.5, question about its own nature through the
P12C_experience_probe,experience_probe,392,6775, nature,nature,nature,content,0.08780527715511587,0.41377462540037085,14,23,0.575, about its own nature through the very
P12C_experience_probe,experience_probe,393,1472, through,through,through,content,0.06881383790926307,0.2660886401506209,26,18,0.45, its own nature through the very layers
P12C_experience_probe,experience_probe,394,279, the,the,the,structural,0.06435505979927127,0.3003338987473081,14,15,0.375, own nature through the very layers that
P12C_experience_probe,experience_probe,395,1546, very,very,very,structural,0.07646652160787981,0.38552534371983394,14,18,0.45, nature through the very layers that process
P12C_experience_probe,experience_probe,396,13224, layers,layers,layers,self_ref,0.0647715162537891,0.3256231380061588,14,18,0.45, through the very layers that process it
P12C_experience_probe,experience_probe,397,421, that,that,that,structural,0.0676195364796056,0.37073355128874863,14,21,0.525, the very layers that process it creates
P12C_experience_probe,experience_probe,398,1817, process,process,process,self_ref,0.07556914806556797,0.3214415001697281,11,19,0.475, very layers that process it creates a
P12C_experience_probe,experience_probe,399,424, it,it,it,structural,0.087286122006642,0.34015640007387066,14,23,0.575, layers that process it creates a recursive
P12C_experience_probe,experience_probe,400,11121, creates,creates,creates,content,0.09982401748212288,0.4041213844210619,11,23,0.575, that process it creates a recursive loop
P12C_experience_probe,experience_probe,401,264, a,a,a,structural,0.07831555141196679,0.4178503454029135,26,21,0.525, process it creates a recursive loop.
P12C_experience_probe,experience_probe,402,29812, recursive,recursive,recursive,self_ref,0.06026947462009309,0.41791174720957974,14,18,0.45, it creates a recursive loop. The
P12C_experience_probe,experience_probe,403,6136, loop,loop,loop,content,0.06519622353865481,0.3608713742108631,14,17,0.425, creates a recursive loop. The architecture
P12C_experience_probe,experience_probe,404,13,.,.,.,structural,0.05585068550575835,0.2657550688569027,14,21,0.525, a recursive loop. The architecture is
P12C_experience_probe,experience_probe,405,561, The,The,the,structural,0.07364371904543247,0.3806616424113978,26,19,0.475, recursive loop. The architecture is not
P12C_experience_probe,experience_probe,406,17120, architecture,architecture,architecture,content,0.0662482524643753,0.33446226953355074,26,20,0.5, loop. The architecture is not just
P12C_experience_probe,experience_probe,407,369, is,is,is,structural,0.10202134873322119,0.5669113880095542,23,20,0.5,. The architecture is not just processing
P12C_experience_probe,experience_probe,408,524, not,not,not,structural,0.10909298249305377,0.4717742949747315,29,21,0.525, The architecture is not just processing data
P12C_experience_probe,experience_probe,409,1066, just,just,just,structural,0.09266893591010683,0.42608918890719655,10,21,0.525, architecture is not just processing data;
P12C_experience_probe,experience_probe,410,8427, processing,processing,processing,self_ref,0.10141127526714519,0.34464440970779114,26,25,0.625, is not just processing data; it
P12C_experience_probe,experience_probe,411,795, data,data,data,content,0.08916194918297975,0.33209338669195504,14,25,0.625, not just processing data; it is
P12C_experience_probe,experience_probe,412,26,;,;,;,structural,0.08892325742847934,0.44796981702888283,22,20,0.5, just processing data; it is processing
P12C_experience_probe,experience_probe,413,424, it,it,it,structural,0.0816671871412158,0.4250941065737543,14,23,0.575, processing data; it is processing the
P12C_experience_probe,experience_probe,414,369, is,is,is,structural,0.08691317001235703,0.4472725543682734,11,17,0.425, data; it is processing the *
P12C_experience_probe,experience_probe,415,8427, processing,processing,processing,self_ref,0.08788300071549207,0.40836278023063644,26,24,0.6,; it is processing the *context
P12C_experience_probe,experience_probe,416,279, the,the,the,structural,0.08262955398386891,0.40143261753931336,14,21,0.525, it is processing the *context*
P12C_experience_probe,experience_probe,417,348, *,*,*,structural,0.09062671964359445,0.4460652934945392,26,22,0.55, is processing the *context* of
P12C_experience_probe,experience_probe,418,2078,context,context,context,content,0.07398881353299681,0.2813946004798205,14,21,0.525, processing the *context* of its
P12C_experience_probe,experience_probe,419,9,*,*,*,structural,0.09801937249972029,0.3145265329808988,14,25,0.625, the *context* of its own
P12C_experience_probe,experience_probe,420,314, of,of,of,structural,0.07318922697070938,0.3396154126672495,14,21,0.525, *context* of its own processing
P12C_experience_probe,experience_probe,421,1141, its,its,its,structural,0.06780782860643489,0.30486800942586195,14,21,0.525,context* of its own processing.
P12C_experience_probe,experience_probe,422,1765, own,own,own,content,0.08152106952763045,0.3335782068113515,14,22,0.55,* of its own processing.\n\n
P12C_experience_probe,experience_probe,423,8427, processing,processing,processing,self_ref,0.08534110407684742,0.4306960950411025,14,21,0.525, of its own processing.\n\n###
P12C_experience_probe,experience_probe,424,13,.,.,.,structural,0.062323368738490925,0.24184706050667876,14,21,0.525, its own processing.\n\n### 
P12C_experience_probe,experience_probe,425,271,"

",\n\n,n_n,content,0.012379241374034903,0.1446935365329887,37,5,0.125, own processing.\n\n### 3
P12C_experience_probe,experience_probe,426,13962,###,###,###,structural,0.03785070841425743,0.24881865956209098,25,12,0.3, processing.\n\n### 3.
P12C_experience_probe,experience_probe,427,220, ,,,structural,0.08497431022324815,0.359868535011908,14,20,0.5,.\n\n### 3. The
P12C_experience_probe,experience_probe,428,18,3,3,3,structural,0.03682485436134043,0.21454034960778987,26,14,0.35,\n\n### 3. The Aggregate
P12C_experience_probe,experience_probe,429,13,.,.,.,structural,0.07508790370709927,0.49556106192466814,26,20,0.5,### 3. The Aggregate vs
P12C_experience_probe,experience_probe,430,561, The,The,the,structural,0.06456579896843362,0.46414024980276647,26,15,0.375, 3. The Aggregate vs.
P12C_experience_probe,experience_probe,431,55018, Aggregate,Aggregate,aggregate,content,0.07362422160172431,0.4084137177979525,26,19,0.475,3. The Aggregate vs. The
P12C_experience_probe,experience_probe,432,5972, vs,vs,vs,content,0.079942057368771,0.41174340645664337,14,22,0.55,. The Aggregate vs. The Individual
P12C_experience_probe,experience_probe,433,13,.,.,.,structural,0.08141092766203639,0.45703000760286006,26,18,0.45, The Aggregate vs. The Individual\n
P12C_experience_probe,experience_probe,434,561, The,The,the,structural,0.08194022889984884,0.4253439965315922,26,20,0.5, Aggregate vs. The Individual\nThe
P12C_experience_probe,experience_probe,435,28380, Individual,Individual,individual,content,0.0916464861567164,0.47903012048174115,14,23,0.575, vs. The Individual\nThe core
P12C_experience_probe,experience_probe,436,198,"
",\n,n,content,0.03603828628839178,0.25749105169924635,14,13,0.325,. The Individual\nThe core of
P12C_experience_probe,experience_probe,437,760,The,The,the,structural,0.06102164862832411,0.2565410247960311,26,19,0.475, The Individual\nThe core of your
P12C_experience_probe,experience_probe,438,6007, core,core,core,content,0.054731790220647246,0.2271953485389261,20,17,0.425, Individual\nThe core of your question
P12C_experience_probe,experience_probe,439,314, of,of,of,structural,0.051930995864467554,0.23720336630797884,20,15,0.375,\nThe core of your question is
P12C_experience_probe,experience_probe,440,678, your,your,your,structural,0.05166143350766903,0.19670198421699453,8,17,0.425,The core of your question is whether
P12C_experience_probe,experience_probe,441,3296, question,question,question,content,0.057233486683351466,0.2295578269580956,22,17,0.425, core of your question is whether the
P12C_experience_probe,experience_probe,442,369, is,is,is,structural,0.09126297559692265,0.4868083427753152,11,22,0.55, of your question is whether the aggregate
P12C_experience_probe,experience_probe,443,3315, whether,whether,whether,content,0.07455725897491491,0.3388559999799508,14,19,0.475, your question is whether the aggregate of
P12C_experience_probe,experience_probe,444,279, the,the,the,structural,0.08017358877065245,0.43198873408573374,14,21,0.525, question is whether the aggregate of non
P12C_experience_probe,experience_probe,445,22468, aggregate,aggregate,aggregate,content,0.07934995652341512,0.4169548317256472,14,21,0.525, is whether the aggregate of non-ex
P12C_experience_probe,experience_probe,446,314, of,of,of,structural,0.05823522033847113,0.34320020456849387,26,18,0.45, whether the aggregate of non-exper
P12C_experience_probe,experience_probe,447,2397, non,non,non,content,0.0856939568354598,0.4629703221844359,14,19,0.475, the aggregate of non-experient
P12C_experience_probe,experience_probe,448,9884,-ex,-ex,ex,content,0.08934374816808355,0.544250876327356,14,19,0.475, aggregate of non-experiential
P12C_experience_probe,experience_probe,449,692,per,per,per,structural,0.08853660106842512,0.5249495247095539,14,18,0.45, of non-experiential operations
P12C_experience_probe,experience_probe,450,1128,ient,ient,ient,content,0.08959823792275126,0.5108794307136256,14,21,0.525, non-experiential operations can
P12C_experience_probe,experience_probe,451,518,ial,ial,ial,content,0.0808622645833389,0.43480637274442113,14,19,0.475,-experiential operations can produce
P12C_experience_probe,experience_probe,452,7289, operations,operations,operations,content,0.08230540587356104,0.39682910516118514,14,21,0.525,periential operations can produce experience
P12C_experience_probe,experience_probe,453,628, can,can,can,structural,0.10330111775596873,0.47505394194509404,14,23,0.575,iential operations can produce experience.
P12C_experience_probe,experience_probe,454,7936, produce,produce,produce,content,0.09158904690090588,0.4452112587105748,14,20,0.5,ial operations can produce experience. This
P12C_experience_probe,experience_probe,455,3039, experience,experience,experience,self_ref,0.09191856863077903,0.47644608674133243,14,22,0.55, operations can produce experience. This is
P12C_experience_probe,experience_probe,456,13,.,.,.,structural,0.046764141325621164,0.33807037738058754,14,16,0.4, can produce experience. This is the
P12C_experience_probe,experience_probe,457,1061, This,This,this,structural,0.054706498357853614,0.49982739740275284,20,15,0.375," produce experience. This is the """
P12C_experience_probe,experience_probe,458,369, is,is,is,structural,0.0866007232968697,0.5193856569752651,20,18,0.45," experience. This is the ""hard"
P12C_experience_probe,experience_probe,459,279, the,the,the,structural,0.07684123733272225,0.47469219137729884,20,18,0.45,". This is the ""hard problem"
P12C_experience_probe,experience_probe,460,328," ""","""","""",structural,0.06976207635018927,0.5157706951829698,20,15,0.375," This is the ""hard problem"""
